#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_joss" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_joss" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_joss" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_joss" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_joss" name="distribution" x="@birthRate.t:alignment_joss">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="RateACPrior.s:alignment_joss" name="distribution">
#            <parameter id="rateAC.s:alignment_joss" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:alignment_joss" name="distribution">
#            <parameter id="rateAG.s:alignment_joss" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:alignment_joss" name="distribution">
#            <parameter id="rateAT.s:alignment_joss" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:alignment_joss" name="distribution">
#            <parameter id="rateCG.s:alignment_joss" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:alignment_joss" name="distribution">
#            <parameter id="rateGT.s:alignment_joss" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.4" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_joss" id="treeLikelihood.alignment_joss" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_joss">
#            <siteModel id="SiteModel.s:alignment_joss" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_joss" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_joss" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_joss" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:alignment_joss" rateAC="@rateAC.s:alignment_joss" rateAG="@rateAG.s:alignment_joss" rateAT="@rateAT.s:alignment_joss" rateCG="@rateCG.s:alignment_joss" rateGT="@rateGT.s:alignment_joss" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:alignment_joss" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:alignment_joss" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_joss" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment_joss" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment_joss" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateAC	rateAG	rateAT	rateCG	rateGT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
1330000	-179.8508520417739	-179.52832858096397	-0.3225234608099128	-179.52832858096397	0.3264191538546314	3.325309019196637E-8	1.4350188277729137	0.28457714592959316	2.2156706923776817	0.7468597769235152	0.26637115349020096	0.1825432868511726	0.21304220126118845	0.3380433583974377	-1.201825168729492	7.438695839373667
1331000	-180.12576686710366	-180.5618804519265	0.4361135848228388	-180.5618804519265	0.33681111553390164	3.325309019196637E-8	1.4350188277729137	0.1334598131697722	2.2156706923776817	0.425771620277791	0.26637115349020096	0.1825432868511726	0.21304220126118845	0.3380433583974377	-1.7436280808798563	6.737626453542439
1332000	-180.2596210386276	-178.9434550913706	-1.31616594725703	-178.9434550913706	0.4465022026212996	6.306515705753022E-8	1.4350188277729137	0.2614894997099595	2.2156706923776817	0.425771620277791	0.26637115349020096	0.19456150779368847	0.20102398031867258	0.3380433583974377	-2.236120912775781	5.325023979669036
1333000	-178.19791011553065	-178.324311719087	0.126401603556348	-178.324311719087	0.35918732408090537	6.306515705753022E-8	2.335375590690982	0.2614894997099595	2.2156706923776817	0.5896653441823001	0.26637115349020096	0.19456150779368847	0.20102398031867258	0.3380433583974377	0.03986833141907442	2.271189558527734
1334000	-178.6643316479085	-177.89810859245299	-0.7662230554555163	-177.89810859245299	0.3578548728036569	6.306515705753022E-8	2.335375590690982	0.2614894997099595	2.2156706923776817	0.5896653441823001	0.26637115349020096	0.19456150779368847	0.20102398031867258	0.3380433583974377	-0.8527563275927923	5.305634214922114
1335000	-177.2898347869442	-176.71502508589114	-0.5748097010530437	-176.71502508589114	0.4554309535312207	6.306515705753022E-8	2.335375590690982	0.2614894997099595	2.2156706923776817	0.5896653441823001	0.26637115349020096	0.19456150779368847	0.20102398031867258	0.3380433583974377	-0.6613429731903189	2.1170244766452564
1336000	-178.82190549005657	-177.1911668650458	-1.630738625010777	-177.1911668650458	0.39626689505648843	1.2769934945808532E-7	2.335375590690982	0.2614894997099595	2.2156706923776817	0.5896653441823001	0.26637115349020096	0.19456150779368847	0.20102398031867258	0.3380433583974377	-1.0470371647900336	4.572724982838933
1337000	-178.9241967418896	-176.86042984172207	-2.0637669001675474	-176.86042984172207	0.4067170417717853	1.2769934945808532E-7	2.335375590690982	0.2614894997099595	2.2156706923776817	1.1509995870197511	0.26637115349020096	0.17025155876957962	0.20102398031867258	0.36235330742154653	-0.7885426728255058	3.1675216000172353
1338000	-178.66005038651062	-176.50406096514365	-2.1559894213669746	-176.50406096514365	0.4452697666983981	1.2769934945808532E-7	2.335375590690982	0.23875108427571465	2.2156706923776817	1.1509995870197511	0.26637115349020096	0.17025155876957962	0.20102398031867258	0.36235330742154653	-0.9694630129845123	2.871673288305415
1339000	-180.28573391468834	-178.81948791316955	-1.466246001518797	-178.81948791316955	0.530557688632875	1.2769934945808532E-7	2.335375590690982	0.08266274327677271	2.2156706923776817	1.1509995870197511	0.26637115349020096	0.17025155876957962	0.20102398031867258	0.36235330742154653	-1.3029483258062173	1.4171381862438404
1340000	-181.03530736979752	-179.0655185023222	-1.9697888674753297	-179.0655185023222	0.37572147027482267	1.2769934945808532E-7	2.335375590690982	0.083876016970606	2.2156706923776817	1.1509995870197511	0.26637115349020096	0.17025155876957962	0.17631945166214186	0.38705783607807726	-1.7925276765504217	6.240020157558441
1341000	-180.14432555961446	-178.5311846272538	-1.613140932360659	-178.5311846272538	0.4006293789422267	1.2769934945808532E-7	2.335375590690982	0.07452472698792605	1.3262976992203213	1.1509995870197511	0.26637115349020096	0.17025155876957962	0.17631945166214186	0.38705783607807726	-2.125556065077326	5.796364701242707
1342000	-180.21163304729774	-176.98785179673806	-3.223781250559682	-176.98785179673806	0.4974611872350393	1.2769934945808532E-7	2.8977908597086994	0.07452472698792605	1.3262976992203213	0.8455376104815601	0.26637115349020096	0.17025155876957962	0.21134616808002157	0.35203111966019757	-3.8266274006742833	6.46661340146113
1343000	-178.80801154778794	-177.99415445591458	-0.8138570918733592	-177.99415445591458	0.5030234374540811	1.2769934945808532E-7	2.8977908597086994	0.07452472698792605	1.3262976992203213	0.8455376104815601	0.23723395961454433	0.2638431416660031	0.21134616808002157	0.28757673063943073	-1.416703241987961	3.3256125713003715
1344000	-182.10067387051097	-177.33770758030772	-4.76296629020326	-177.33770758030772	0.9512720655011591	1.2769934945808532E-7	2.916905259851442	0.35211721128601187	1.3262976992203213	2.0778608628236053	0.23723395961454433	0.2638431416660031	0.21134616808002157	0.28757673063943073	-2.8782623783147505	2.0139602064283384
1345000	-180.51857347755617	-176.74637183563925	-3.77220164191693	-176.74637183563925	0.4517596446564598	1.949866934035566E-7	2.916905259851442	0.35211721128601187	1.3262976992203213	2.0778608628236053	0.21673573575097954	0.2638431416660031	0.2712722217686683	0.24814890081434884	-1.4854077071750988	4.170177264391332
1346000	-180.79792038359938	-176.77070562409034	-4.027214759509048	-176.77070562409034	0.6612912862592129	2.9212575826399447E-7	2.916905259851442	0.24370595541576676	1.3262976992203213	2.0778608628236053	0.21673573575097954	0.2638431416660031	0.2712722217686683	0.24814890081434884	-1.7168231464536954	1.8013264656167651
1347000	-181.06521926491436	-177.01881419461756	-4.0464050702967995	-177.01881419461756	0.5009121717209712	1.1590302105848585E-7	2.916905259851442	0.24370595541576676	1.3262976992203213	2.0778608628236053	0.21673573575097954	0.2638431416660031	0.2712722217686683	0.24814890081434884	-2.614222518695594	5.536927913461364
1348000	-180.06797524039857	-176.4268880740873	-3.6410871663112694	-176.4268880740873	0.5081595933445882	1.1590302105848585E-7	2.916905259851442	0.32241662269084037	1.3262976992203213	2.0778608628236053	0.21673573575097954	0.27582246772188973	0.25929289571278163	0.24814890081434884	-1.9351454858196653	3.765148691858363
1349000	-179.38072840379942	-176.31119480085766	-3.0695336029417466	-176.31119480085766	0.49835714699742956	1.2707588224358408E-7	2.916905259851442	0.32241662269084037	1.3262976992203213	1.9882089135752168	0.21673573575097954	0.27582246772188973	0.25929289571278163	0.24814890081434884	-1.3270275618272835	3.747948252098406
1350000	-181.52155541475767	-178.7149113161432	-2.806644098614467	-178.7149113161432	0.9073857973548133	1.1217888077841562E-7	2.916905259851442	0.12620756545593861	1.2487284978808737	1.9882089135752168	0.2537312529820514	0.23882695049081784	0.25929289571278163	0.24814890081434884	-2.1582441660203653	1.0051188950167709
1351000	-179.2796770516174	-179.63267080315794	0.3529937515405486	-179.63267080315794	0.40100877937561646	1.1050123572442477E-7	2.916905259851442	0.07752122138743985	1.2487284978808737	0.8384002366009977	0.2537312529820514	0.23882695049081784	0.25929289571278163	0.24814890081434884	-0.4160970032129043	2.216128812132389
1352000	-180.71586717054828	-178.01082049647883	-2.705046674069439	-178.01082049647883	0.6117049648609935	1.1050123572442477E-7	3.773884054567665	0.07576282298826349	1.2487284978808737	2.8712695057200572	0.2537312529820514	0.23882695049081784	0.25929289571278163	0.24814890081434884	-1.8358085231334638	1.3857262695664074
1353000	-182.13461599982566	-178.56854362442175	-3.5660723754039174	-178.56854362442175	0.8447993083716145	6.191729209983857E-8	3.773884054567665	0.10917118068218919	1.7729356679419312	2.8712695057200572	0.26769227951822255	0.23882695049081784	0.24465255919290838	0.24882821079805093	-2.5113092246527566	1.2584535965440575
1354000	-179.85834883060033	-175.58619541859284	-4.272153412007506	-175.58619541859284	0.6140783844683049	6.191729209983857E-8	4.5985680467125984	0.10917118068218919	1.7729356679419312	2.8712695057200572	0.26769227951822255	0.23882695049081784	0.24465255919290838	0.24882821079805093	-2.9883978369496362	3.798187138540667
1355000	-179.41313908679473	-177.18024966278674	-2.2328894240079946	-177.18024966278674	0.6467754198694284	1.5055580130620783E-8	3.429244113291008	0.10917118068218919	1.7729356679419312	2.8712695057200572	0.22467015329355444	0.23882695049081784	0.24465255919290838	0.291850337022719	-2.6296831552078714	3.4646805399090606
1356000	-177.87690461791848	-175.82710832267625	-2.049796295242222	-175.82710832267625	0.7155729708585392	5.119743757451518E-9	3.429244113291008	0.10917118068218919	1.7729356679419312	2.8712695057200572	0.22467015329355444	0.23882695049081784	0.24465255919290838	0.291850337022719	-3.471302117041381	3.773805516444953
1357000	-175.6180178050247	-175.5078270735896	-0.11019073143508873	-175.5078270735896	0.7221060482539657	7.607793087780537E-9	4.177731908369617	0.10917118068218919	1.7729356679419312	1.4408260333907634	0.22467015329355444	0.23882695049081784	0.24465255919290838	0.291850337022719	-1.7285548100856174	1.5644073440441755
1358000	-175.3394671783777	-176.6435370716136	1.3040698932359	-176.6435370716136	0.5185913475515948	7.607793087780537E-9	4.177731908369617	0.051948577776690645	1.7729356679419312	1.4408260333907634	0.22467015329355444	0.23882695049081784	0.24465255919290838	0.291850337022719	-1.0255460818738784	1.795358938232003
1359000	-178.184351948364	-180.80879342777865	2.6244414794146675	-180.80879342777865	0.34814600484969005	7.607793087780537E-9	4.177731908369617	0.0322332245393524	1.7729356679419312	1.4408260333907634	0.25478338146399443	0.23882695049081784	0.2145393310224684	0.291850337022719	-0.16053980274217294	2.3408509001968643
1360000	-177.96300070707628	-179.5071903188775	1.5441896118012086	-179.5071903188775	0.8172521211690545	7.607793087780537E-9	2.3497380274775193	0.0322332245393524	1.7729356679419312	1.4408260333907634	0.25478338146399443	0.23882695049081784	0.20761937096947988	0.2987702970757075	-1.8788827812798043	1.2786353391510024
1361000	-175.01337335510254	-177.74847078924182	2.7350974341392793	-177.74847078924182	0.5057280793289953	7.607793087780537E-9	2.3497380274775193	0.0322332245393524	1.1652362361678514	1.4408260333907634	0.25478338146399443	0.23882695049081784	0.20761937096947988	0.2987702970757075	-1.1474721550762297	1.7220162712755958
1362000	-175.43245002789843	-177.18821683974883	1.755766811850418	-177.18821683974883	0.7710954812747632	7.607793087780537E-9	2.3497380274775193	0.02208617300833646	1.1652362361678514	1.4408260333907634	0.25478338146399443	0.23882695049081784	0.20761937096947988	0.2987702970757075	-2.486961165034656	2.699736598410842
1363000	-175.93790647744666	-177.82628826231985	1.8883817848731934	-177.82628826231985	0.6545748536582886	7.607793087780537E-9	2.3497380274775193	0.02022835030520744	0.43583740475484883	1.4408260333907634	0.25478338146399443	0.23882695049081784	0.20761937096947988	0.2987702970757075	-3.445184561333767	4.00699418728956
1364000	-173.97980472558265	-177.5429814360652	3.563176710482525	-177.5429814360652	0.5319752599970579	6.207729953893459E-9	2.3497380274775193	0.02022835030520744	1.0870487157064612	1.522225651484971	0.32073901772485947	0.23882695049081784	0.20761937096947988	0.23281466081484248	-0.9698735868401704	2.0864201356272
1365000	-177.5450271055294	-178.56190639418637	1.0168792886569444	-178.56190639418637	0.5141492811002917	6.207729953893459E-9	2.3497380274775193	0.10751675406678438	1.0870487157064612	1.522225651484971	0.32073901772485947	0.23882695049081784	0.20761937096947988	0.23281466081484248	-1.9204086613014444	3.580936174809756
1366000	-178.72515612368133	-178.4163621789168	-0.3087939447645178	-178.4163621789168	0.8443390747073146	6.207729953893459E-9	2.3497380274775193	0.10751675406678438	1.0870487157064612	1.4766145200184384	0.32073901772485947	0.23882695049081784	0.20761937096947988	0.23281466081484248	-3.279543458792726	3.278425052340287
1367000	-178.81065972864835	-180.56407613112987	1.7534164024815286	-180.56407613112987	0.5817412488381615	6.207729953893459E-9	2.3497380274775193	0.0750655135953666	1.0598492700374054	1.4766145200184384	0.32073901772485947	0.23882695049081784	0.20761937096947988	0.23281466081484248	-1.588692086165882	1.0835560116455671
1368000	-176.13935634573087	-179.6203043209208	3.4809479751899213	-179.6203043209208	0.7775232440309021	2.135468653474207E-9	2.263610295089119	0.0750655135953666	0.27062249820772294	1.4766145200184384	0.32073901772485947	0.23882695049081784	0.20761937096947988	0.23281466081484248	-2.2905182268638162	0.8266080449637162
1369000	-177.91906787824666	-180.33533423684435	2.4162663585976927	-180.33533423684435	0.534625469844865	2.135468653474207E-9	2.263610295089119	0.0750655135953666	0.6117189564563108	1.4817491442799129	0.32073901772485947	0.23882695049081784	0.20761937096947988	0.23281466081484248	-2.542508338914489	4.902888517676469
1370000	-175.0785858149602	-178.72497978133796	3.6463939663777443	-178.72497978133796	0.5089904828509804	2.135468653474207E-9	2.263610295089119	0.0750655135953666	0.6117189564563108	1.4817491442799129	0.32073901772485947	0.23882695049081784	0.20761937096947988	0.23281466081484248	-1.3123807311344389	2.8558623120114346
1371000	-176.3739624274819	-178.67246125503556	2.2984988275536575	-178.67246125503556	0.6158981519817056	9.271738516136616E-9	2.263610295089119	0.0750655135953666	0.6117189564563108	1.7078948229352988	0.32073901772485947	0.23882695049081784	0.20761937096947988	0.23281466081484248	-1.107854411493348	1.9163465199165195
1372000	-182.46803939310308	-180.3993984382931	-2.0686409548099727	-180.3993984382931	1.0345009640719232	9.271738516136616E-9	1.8051968786328083	0.0750655135953666	1.6863015934596026	1.7078948229352988	0.2235995244104615	0.23882695049081784	0.20761937096947988	0.32995415412924045	-4.642114342106977	3.061838771650708
1373000	-177.91560493354018	-179.64629734005646	1.7306924065162725	-179.64629734005646	0.30644729825344386	9.271738516136616E-9	4.737866854061245	0.0750655135953666	1.6863015934596026	1.642636060801832	0.2355242124458769	0.23882695049081784	0.19569468293406447	0.32995415412924045	0.17698686996305035	4.438845217637849
1374000	-177.96463292435206	-176.5588074623578	-1.4058254619942523	-176.5588074623578	0.5728231208320956	1.6386468661576158E-8	4.737866854061245	0.25417484788514183	1.6863015934596026	1.3057288810018124	0.2355242124458769	0.23882695049081784	0.19569468293406447	0.32995415412924045	-1.4936857681952413	1.7021677147130911
1375000	-176.28557278639704	-176.63101987389732	0.3454470875002835	-176.63101987389732	0.42732465663037233	1.6386468661576158E-8	1.9296752192987292	0.25417484788514183	1.6863015934596026	1.0169064113392796	0.2355242124458769	0.23882695049081784	0.19569468293406447	0.32995415412924045	-1.0025250871640834	3.636807259045466
1376000	-177.5266408966223	-178.25620317884702	0.7295622822247196	-178.25620317884702	0.34388356830895384	6.434768742991729E-9	1.777686211695437	0.420653620723034	1.6863015934596026	1.0169064113392796	0.2355242124458769	0.23882695049081784	0.19569468293406447	0.32995415412924045	-1.0967036260451697	4.940537976278388
1377000	-175.01739692953012	-176.571614129101	1.5542171995708731	-176.571614129101	0.47197834353251916	6.434768742991729E-9	1.777686211695437	0.46207901362523235	0.733247184954631	1.3242781442800016	0.2355242124458769	0.23882695049081784	0.19569468293406447	0.32995415412924045	-0.7835169085736167	2.685597028297986
1378000	-176.41040548247898	-177.0332113168517	0.6228058343726994	-177.0332113168517	0.5669490597215504	6.434768742991729E-9	1.777686211695437	0.46207901362523235	0.9261247791992271	1.3242781442800016	0.2355242124458769	0.21929248965607137	0.2760810724921191	0.2691022254059323	-1.4737907121201868	1.2188798979509032
1379000	-177.27770847625263	-176.7369695142395	-0.5407389620131395	-176.7369695142395	0.5675061826385693	6.434768742991729E-9	1.777686211695437	1.210511498468854	1.066986313883967	1.3242781442800016	0.2355242124458769	0.21275783200850448	0.2760810724921191	0.2756368830534992	-1.4989916258203524	2.0578294253478635
1380000	-176.01348737993288	-176.56175013930098	0.5482627593680869	-176.56175013930098	0.4104579745275787	6.434768742991729E-9	1.447724886693944	1.210511498468854	1.066986313883967	1.3242781442800016	0.2355242124458769	0.21275783200850448	0.2760810724921191	0.2756368830534992	-0.6215413599539277	1.4440793576105575
1381000	-176.3061080084551	-177.84270636898512	1.5365983605300082	-177.84270636898512	0.4106251097978538	6.434768742991729E-9	1.6969441457407077	0.359409596703216	1.066986313883967	1.3242781442800016	0.20962103197565246	0.21275783200850448	0.30198425296234355	0.2756368830534992	-0.7085798032583686	3.8981250048312273
1382000	-178.15260944007295	-177.96133081767508	-0.19127862239787596	-177.96133081767508	0.4528259153180034	6.434768742991729E-9	1.6969441457407077	0.359409596703216	1.6364242048796196	1.3242781442800016	0.20962103197565246	0.21275783200850448	0.30198425296234355	0.2756368830534992	-1.9732214117424207	4.631593769458619
1383000	-180.32934582069532	-179.89709949442448	-0.43224632627084514	-179.89709949442448	0.6478844963837889	6.274975005774531E-9	1.6969441457407077	0.45366323865178876	1.7890995509549055	0.5605331931683807	0.20962103197565246	0.21275783200850448	0.30198425296234355	0.2756368830534992	-2.800520547539743	3.2060777576726314
1384000	-177.11526053664514	-177.79374957251733	0.6784890358722029	-177.79374957251733	0.6139892307326199	6.274975005774531E-9	1.6969441457407077	0.45366323865178876	1.7890995509549055	0.5605331931683807	0.20962103197565246	0.21275783200850448	0.30198425296234355	0.2756368830534992	-1.6897851853966936	1.11222951642348
1385000	-179.36692685449532	-177.75027335637122	-1.6166534981241005	-177.75027335637122	0.581187574103097	6.274975005774531E-9	5.108558374110096	1.2856868030456021	1.7890995509549055	0.5605331931683807	0.20962103197565246	0.21275783200850448	0.30198425296234355	0.2756368830534992	-1.6945523713394561	1.822392304559455
1386000	-180.13786389760193	-178.61117500970101	-1.5266888879009217	-178.61117500970101	0.5281436799323873	6.274975005774531E-9	4.685193460619978	1.2856868030456021	1.7890995509549055	0.5605331931683807	0.18825956257186277	0.23411930141229417	0.30198425296234355	0.2756368830534992	-1.7079405423048308	2.987829789829169
1387000	-183.22965188639915	-178.6987303990715	-4.530921487327659	-178.6987303990715	0.7357092589394723	6.274975005774531E-9	4.685193460619978	2.3067918611662335	1.7890995509549055	0.5605331931683807	0.18825956257186277	0.23411930141229417	0.30198425296234355	0.2756368830534992	-4.054726169098144	3.9949478830904224
1388000	-181.13975775650346	-179.36031045517515	-1.7794473013282932	-179.36031045517515	0.3176794586169933	2.5774024305515017E-9	4.685193460619978	1.713131984350334	1.7890995509549055	0.7746964460634485	0.18825956257186277	0.23411930141229417	0.30198425296234355	0.2756368830534992	-2.1617537915927127	7.955035090679028
1389000	-179.64845103149273	-179.4805916303615	-0.1678594011312322	-179.4805916303615	0.32175013343055336	2.5774024305515017E-9	4.685193460619978	1.713131984350334	1.8173229063030787	0.7746964460634485	0.18825956257186277	0.2083840983884112	0.30198425296234355	0.30137208607738214	-0.5324741193035756	5.429082597246359
1390000	-179.56437930283604	-179.2923306961171	-0.27204860671894604	-179.2923306961171	0.6413917903224063	7.581621554410827E-10	4.685193460619978	1.713131984350334	1.9810480142189975	1.3108365220073175	0.18825956257186277	0.2083840983884112	0.30198425296234355	0.30137208607738214	-1.1475344012041622	2.2832422790932663
1391000	-177.83720377590615	-176.97946333577218	-0.8577404401339561	-176.97946333577218	0.6385848021520418	7.581621554410827E-10	4.953564132555325	0.45560037444040863	2.2133099442547084	1.3108365220073175	0.18825956257186277	0.2083840983884112	0.30198425296234355	0.30137208607738214	-2.9223389585539614	4.2110913298141766
1392000	-177.27865572979422	-178.39900986584618	1.120354136051961	-178.39900986584618	0.4514953701359048	7.581621554410827E-10	4.953564132555325	0.45560037444040863	2.2133099442547084	1.3108365220073175	0.17122250265300198	0.225421158307272	0.30198425296234355	0.30137208607738214	-0.9442443823680444	2.4382268956089668
1393000	-179.46582765484615	-178.3854178160338	-1.0804098388123444	-178.3854178160338	0.46867768799405823	7.581621554410827E-10	4.953564132555325	0.23927921907381008	2.2133099442547084	2.9633272313144117	0.17122250265300198	0.225421158307272	0.30198425296234355	0.30137208607738214	-2.8383122177133107	4.768451792780788
1394000	-177.86985376867557	-177.63602971088952	-0.23382405778604998	-177.63602971088952	0.7625298485961962	7.581621554410827E-10	4.953564132555325	0.2650246406510092	2.2133099442547084	2.9633272313144117	0.17122250265300198	0.21311312165891638	0.30198425296234355	0.31368012272573775	-1.8920698226726538	1.3594161752642078
1395000	-176.8431196327565	-177.02964222512895	0.1865225923724445	-177.02964222512895	0.6397790914637714	7.581621554410827E-10	5.35555523727889	0.2650246406510092	2.2133099442547084	2.9633272313144117	0.17122250265300198	0.21311312165891638	0.30198425296234355	0.31368012272573775	-1.3774979292527612	1.6569971043303295
1396000	-180.31375002396197	-179.32858455181244	-0.9851654721495207	-179.32858455181244	0.6052081306752457	7.581621554410827E-10	5.35555523727889	0.2650246406510092	2.2133099442547084	2.4933023612777157	0.17122250265300198	0.21311312165891638	0.30198425296234355	0.31368012272573775	-2.760257870146911	3.6527987329079927
1397000	-176.60645287857386	-177.6502869474501	1.0438340688762322	-177.6502869474501	0.5293105328823695	7.581621554410827E-10	5.35555523727889	0.22360830952560404	2.2133099442547084	2.4933023612777157	0.17122250265300198	0.21311312165891638	0.30198425296234355	0.31368012272573775	-0.896830519327324	2.0025887114459278
1398000	-179.82195567836266	-181.167108623558	1.3451529451953421	-181.167108623558	0.6371798867525678	7.581621554410827E-10	5.35555523727889	0.22360830952560404	0.7022281140671808	2.4933023612777157	0.17122250265300198	0.21311312165891638	0.30198425296234355	0.31368012272573775	-1.8372066080468377	0.9338718232450292
1399000	-177.7113413095082	-178.78281616795735	1.0714748584491325	-178.78281616795735	0.48052861139664566	7.581621554410827E-10	5.35555523727889	0.22462312417025873	2.231822973409039	3.111494057613899	0.17122250265300198	0.21311312165891638	0.30198425296234355	0.31368012272573775	-0.5827827620655526	2.5156653530513013
1400000	-181.95808611063376	-180.38204287966843	-1.5760432309653343	-180.38204287966843	0.5183123647954363	7.581621554410827E-10	3.4257181589702803	0.22462312417025873	0.7901470806623632	3.111494057613899	0.17122250265300198	0.25638653446818627	0.30198425296234355	0.27040670991646787	-4.881879541242832	6.673882591183526
1401000	-180.46477986732222	-183.6445975584566	3.179817691134379	-183.6445975584566	0.32838063839696285	7.581621554410827E-10	2.702891884988278	0.22462312417025873	0.7901470806623632	3.111494057613899	0.17122250265300198	0.25638653446818627	0.30198425296234355	0.27040670991646787	-0.38729935254540504	1.4021337963844986
1402000	-178.7757960780873	-180.4815174057004	1.7057213276130936	-180.4815174057004	0.8176375603328404	7.581621554410827E-10	2.702891884988278	0.16735189892516486	0.7901470806623632	3.111494057613899	0.17122250265300198	0.25638653446818627	0.30198425296234355	0.27040670991646787	-2.1467317971241946	1.0000161096030438
1403000	-177.49425508902937	-178.77858408208073	1.284328993051349	-178.77858408208073	0.6691762583926302	9.8088071712433E-10	5.451818234146739	0.16735189892516486	0.7901470806623632	3.111494057613899	0.17122250265300198	0.25638653446818627	0.30198425296234355	0.27040670991646787	-1.5194563615118701	1.4677074233454395
1404000	-178.2415625083727	-177.5750843832699	-0.6664781251028087	-177.5750843832699	0.5555050771213834	3.1595718672624544E-9	5.451818234146739	0.16735189892516486	2.3385720281802866	3.111494057613899	0.17122250265300198	0.25638653446818627	0.30198425296234355	0.27040670991646787	-1.1733442410837598	1.4283239288150633
1405000	-179.82021813651485	-178.67399791581494	-1.1462202206999281	-178.67399791581494	0.4642436777804831	3.1595718672624544E-9	5.451818234146739	0.090826643802566	2.464557346323324	3.111494057613899	0.17122250265300198	0.25638653446818627	0.30198425296234355	0.27040670991646787	-2.178880992323704	4.494463951689645
